Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat
031_03_A8A2_2.0,-0.131147,0.043958,2,1473,03_A8A2,2.0
031_03_A8A2_2.0,0.043958,0.309486,45,1473,03_A8A2,2.0
032_03_A8A2_1.0,0.070858,0.425878,1288,1355,03_A8A2,1.0
032_03_A8A2_1.0,0.425878,0.070858,1,1355,03_A8A2,1.0
032_03_A8A2_1.0,0.070858,0.425878,58,1355,03_A8A2,1.0
032_03_A8A2_2.0,0.027447,0.687561,169,575,03_A8A2,2.0
032_03_A8A2_2.0,0.687561,0.027447,6,575,03_A8A2,2.0
032_03_A8A2_2.0,0.027447,0.966732,82,575,03_A8A2,2.0
032_03_A8A2_2.0,0.966732,0.027447,1,575,03_A8A2,2.0
032_03_A8A2_2.0,0.027447,0.966732,1,575,03_A8A2,2.0
032_03_A8A2_2.0,0.966732,0.687561,25,575,03_A8A2,2.0
032_03_A8A2_2.0,0.687561,0.966732,1,575,03_A8A2,2.0
032_03_A8A2_2.0,0.966732,0.027447,5,575,03_A8A2,2.0
032_03_A8A2_2.0,0.027447,0.687561,250,575,03_A8A2,2.0
032_03_A8A2_2.0,0.687561,0.966732,31,575,03_A8A2,2.0
033_03_A8A2_2.0,0.04025,0.282364,92,146,03_A8A2,2.0
034_03_A8A2_2.0,0.073621,0.294345,215,815,03_A8A2,2.0
034_03_A8A2_2.0,0.294345,0.073621,7,815,03_A8A2,2.0
034_03_A8A2_2.0,0.073621,0.294345,542,815,03_A8A2,2.0
035_03_A8A2_1.0,0.047643,0.249179,475,895,03_A8A2,1.0
035_03_A8A2_1.0,0.249179,0.047643,29,895,03_A8A2,1.0
035_03_A8A2_1.0,0.047643,0.841247,373,895,03_A8A2,1.0
035_03_A8A2_2.0,0.17785,0.865811,139,580,03_A8A2,2.0
035_03_A8A2_2.0,0.865811,0.17785,4,580,03_A8A2,2.0
035_03_A8A2_2.0,0.17785,0.865811,401,580,03_A8A2,2.0
035_03_A8A2_2.0,0.865811,0.17785,15,580,03_A8A2,2.0
035_03_A8A2_2.0,0.17785,0.865811,6,580,03_A8A2,2.0
036_03_A8A2_1.0,0.736086,0.564361,94,400,03_A8A2,1.0
036_03_A8A2_1.0,0.564361,0.736086,7,400,03_A8A2,1.0
036_03_A8A2_1.0,0.736086,0.564361,166,400,03_A8A2,1.0
036_03_A8A2_1.0,0.564361,0.922986,6,400,03_A8A2,1.0
036_03_A8A2_1.0,0.922986,0.286151,18,400,03_A8A2,1.0
036_03_A8A2_1.0,0.286151,0.564361,60,400,03_A8A2,1.0
036_03_A8A2_2.0,0.024674,0.794596,284,424,03_A8A2,2.0
036_03_A8A2_2.0,0.794596,0.024674,7,424,03_A8A2,2.0
036_03_A8A2_2.0,0.024674,0.794596,1,424,03_A8A2,2.0
036_03_A8A2_2.0,0.794596,0.024674,5,424,03_A8A2,2.0
036_03_A8A2_2.0,0.024674,0.794596,7,424,03_A8A2,2.0
036_03_A8A2_2.0,0.794596,0.024674,9,424,03_A8A2,2.0
036_03_A8A2_2.0,0.024674,0.794596,86,424,03_A8A2,2.0
037_03_A8A2_1.0,0.145198,0.853756,1152,1165,03_A8A2,1.0
038_03_A8A2_1.0,0.664332,0.349247,132,890,03_A8A2,1.0
038_03_A8A2_1.0,0.349247,0.037483,51,890,03_A8A2,1.0
038_03_A8A2_1.0,0.037483,0.349247,604,890,03_A8A2,1.0
038_03_A8A2_1.0,0.349247,0.037483,14,890,03_A8A2,1.0
038_03_A8A2_1.0,0.037483,0.349247,65,890,03_A8A2,1.0
039_03_A8A2_1.0,0.085543,0.631744,114,120,03_A8A2,1.0
039_03_A8A2_2.0,0.010422,0.494868,289,295,03_A8A2,2.0
039_03_A8A2_2.0,0.494868,0.010422,4,295,03_A8A2,2.0
040_03_A8A2_1.0,0.449839,0.793715,21,110,03_A8A2,1.0
040_03_A8A2_1.0,0.793715,0.449839,35,110,03_A8A2,1.0
040_03_A8A2_2.0,0.304275,0.606334,258,475,03_A8A2,2.0
041_03_A8A2_1.0,0.071159,0.301835,766,975,03_A8A2,1.0
041_03_A8A2_1.0,0.301835,0.071159,2,975,03_A8A2,1.0
041_03_A8A2_1.0,0.071159,0.301835,49,975,03_A8A2,1.0
041_03_A8A2_1.0,0.301835,0.071159,33,975,03_A8A2,1.0
041_03_A8A2_1.0,0.071159,0.301835,8,975,03_A8A2,1.0
042_03_A8A2_2.0,-0.01027,0.507916,623,1025,03_A8A2,2.0
042_03_A8A2_2.0,0.507916,-0.01027,6,1025,03_A8A2,2.0
042_03_A8A2_2.0,-0.01027,0.507916,344,1025,03_A8A2,2.0
042_03_A8A2_2.0,0.507916,-0.01027,15,1025,03_A8A2,2.0
042_03_A8A2_2.0,-0.01027,0.507916,22,1025,03_A8A2,2.0
043_03_A8A2_2.0,0.983338,0.122994,6,735,03_A8A2,2.0
043_03_A8A2_2.0,0.122994,0.983338,728,735,03_A8A2,2.0
044_03_A8A2_1.0,0.051824,0.973904,617,625,03_A8A2,1.0
045_03_A8A2_1.0,0.076403,0.364786,24,325,03_A8A2,1.0
045_03_A8A2_1.0,0.364786,0.076403,7,325,03_A8A2,1.0
045_03_A8A2_1.0,0.076403,0.364786,290,325,03_A8A2,1.0
045_03_A8A2_1.0,0.364786,0.076403,2,325,03_A8A2,1.0
045_03_A8A2_2.0,0.641092,0.87595,436,501,03_A8A2,2.0
045_03_A8A2_2.0,0.87595,0.490894,59,501,03_A8A2,2.0
047_03_A8A2_2.0,0.04001,0.545694,740,980,03_A8A2,2.0
047_03_A8A2_2.0,0.545694,0.04001,1,980,03_A8A2,2.0
047_03_A8A2_2.0,0.04001,0.545694,219,980,03_A8A2,2.0
048_03_A8A2_1.0,0.10488,0.346469,215,365,03_A8A2,1.0
048_03_A8A2_1.0,0.346469,0.643952,118,365,03_A8A2,1.0
048_03_A8A2_1.0,0.643952,0.10488,30,365,03_A8A2,1.0
048_03_A8A2_2.0,0.050266,0.179028,188,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.050266,50,895,03_A8A2,2.0
048_03_A8A2_2.0,0.050266,0.179028,94,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.050266,12,895,03_A8A2,2.0
048_03_A8A2_2.0,0.050266,0.179028,237,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.821017,29,895,03_A8A2,2.0
048_03_A8A2_2.0,0.821017,0.050266,18,895,03_A8A2,2.0
048_03_A8A2_2.0,0.050266,0.179028,23,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.821017,3,895,03_A8A2,2.0
048_03_A8A2_2.0,0.821017,0.179028,21,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.050266,7,895,03_A8A2,2.0
048_03_A8A2_2.0,0.050266,0.179028,12,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.597968,22,895,03_A8A2,2.0
048_03_A8A2_2.0,0.597968,0.179028,4,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.597968,31,895,03_A8A2,2.0
048_03_A8A2_2.0,0.597968,0.179028,12,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.597968,4,895,03_A8A2,2.0
048_03_A8A2_2.0,0.597968,0.821017,24,895,03_A8A2,2.0
048_03_A8A2_2.0,0.821017,0.597968,13,895,03_A8A2,2.0
048_03_A8A2_2.0,0.597968,0.179028,3,895,03_A8A2,2.0
048_03_A8A2_2.0,0.179028,0.821017,41,895,03_A8A2,2.0
048_03_A8A2_2.0,0.821017,0.597968,7,895,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.434686,319,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.938454,3,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.938454,0.214903,15,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.434686,23,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.214903,1,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.434686,82,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.214903,6,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.938454,40,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.938454,0.434686,40,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.938454,1,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.938454,0.214903,4,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.434686,772,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.214903,13,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.434686,58,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.214903,13,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.214903,0.434686,41,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.938454,12,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.938454,0.434686,7,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.434686,0.938454,17,1560,03_A8A2,2.0
049_03_A8A2_2.0,0.938454,0.214903,61,1560,03_A8A2,2.0
050_03_A8A2_1.0,0.014734,0.184047,580,595,03_A8A2,1.0
050_03_A8A2_2.0,0.070207,0.351258,202,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.070207,6,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.070207,0.351258,233,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,47,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,51,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,15,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,10,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,3,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,26,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,42,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,35,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,21,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,162,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,7,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,54,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,9,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,70,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.351258,0.524638,54,1105,03_A8A2,2.0
050_03_A8A2_2.0,0.524638,0.351258,10,1105,03_A8A2,2.0
051_03_A8A2_1.0,0.086476,0.517292,1299,1315,03_A8A2,1.0
051_03_A8A2_2.0,0.065498,0.917214,106,115,03_A8A2,2.0
052_03_A8A2_2.0,0.096857,1.119492,69,85,03_A8A2,2.0
052_03_A8A2_2.0,1.119492,0.096857,1,85,03_A8A2,2.0
053_03_A8A2_1.0,0.063216,1.00065,1364,1380,03_A8A2,1.0
053_03_A8A2_2.0,0.042589,0.87082,1256,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.302547,24,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.302547,0.042589,11,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.042589,0.87082,13,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.582242,8,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.582242,0.87082,7,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.582242,14,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.582242,0.87082,3,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.302547,79,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.302547,0.87082,8,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.582242,4,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.582242,0.87082,2,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.042589,2,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.042589,0.302547,16,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.302547,0.042589,2,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.042589,0.87082,4,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.042589,20,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.042589,0.302547,9,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.302547,0.582242,6,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.582242,0.87082,20,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.87082,0.302547,16,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.302547,0.582242,3,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.582242,0.302547,5,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.302547,0.582242,22,1730,03_A8A2,2.0
053_03_A8A2_2.0,0.582242,0.302547,6,1730,03_A8A2,2.0
054_03_A8A2_1.0,0.083217,0.323592,310,1330,03_A8A2,1.0
054_03_A8A2_1.0,0.323592,0.083217,7,1330,03_A8A2,1.0
054_03_A8A2_1.0,0.083217,0.323592,895,1330,03_A8A2,1.0
054_03_A8A2_2.0,0.505856,0.188082,8,365,03_A8A2,2.0
054_03_A8A2_2.0,0.188082,0.505856,207,365,03_A8A2,2.0
054_03_A8A2_2.0,0.505856,0.188082,25,365,03_A8A2,2.0
054_03_A8A2_2.0,0.188082,0.505856,27,365,03_A8A2,2.0
055_03_A8A2_1.0,0.560586,0.292239,32,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.188153,188,950,03_A8A2,1.0
055_03_A8A2_1.0,0.188153,0.292239,26,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.188153,33,950,03_A8A2,1.0
055_03_A8A2_1.0,0.188153,0.292239,260,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.188153,17,950,03_A8A2,1.0
055_03_A8A2_1.0,0.188153,0.292239,145,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.188153,5,950,03_A8A2,1.0
055_03_A8A2_1.0,0.188153,0.560586,10,950,03_A8A2,1.0
055_03_A8A2_1.0,0.560586,0.292239,14,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.560586,60,950,03_A8A2,1.0
055_03_A8A2_1.0,0.560586,0.292239,28,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.560586,32,950,03_A8A2,1.0
055_03_A8A2_1.0,0.560586,0.292239,9,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.560586,9,950,03_A8A2,1.0
055_03_A8A2_1.0,0.560586,0.292239,12,950,03_A8A2,1.0
055_03_A8A2_1.0,0.292239,0.560586,20,950,03_A8A2,1.0
056_03_A8A2_1.0,0.212222,0.798851,184,210,03_A8A2,1.0
056_03_A8A2_2.0,0.007659,0.188319,128,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.188319,0.007659,2,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.007659,0.188319,1224,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.188319,0.007659,2,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.007659,0.188319,21,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.188319,0.520322,36,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.520322,0.188319,57,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.188319,0.520322,24,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.520322,0.007659,28,1545,03_A8A2,2.0
056_03_A8A2_2.0,0.007659,0.188319,21,1545,03_A8A2,2.0
057_03_A8A2_1.0,0.069096,0.548763,199,330,03_A8A2,1.0
057_03_A8A2_1.0,0.548763,0.069096,21,330,03_A8A2,1.0
057_03_A8A2_2.0,0.231999,0.127482,43,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.127482,0.231999,15,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.231999,0.127482,60,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.127482,0.231999,43,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.231999,0.127482,37,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.127482,0.231999,28,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.231999,0.127482,54,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.127482,0.231999,358,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.231999,0.376183,13,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.376183,0.231999,3,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.231999,0.127482,50,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.127482,0.231999,309,1270,03_A8A2,2.0
057_03_A8A2_2.0,0.231999,0.376183,57,1270,03_A8A2,2.0
058_03_A8A2_2.0,0.0865,0.698253,792,1155,03_A8A2,2.0
058_03_A8A2_2.0,0.698253,0.0865,3,1155,03_A8A2,2.0
058_03_A8A2_2.0,0.0865,0.698253,6,1155,03_A8A2,2.0
058_03_A8A2_2.0,0.698253,0.0865,22,1155,03_A8A2,2.0
059_03_A8A2_1.0,0.992932,0.583865,25,510,03_A8A2,1.0
059_03_A8A2_1.0,0.583865,0.36308,26,510,03_A8A2,1.0
059_03_A8A2_1.0,0.36308,0.155697,30,510,03_A8A2,1.0
059_03_A8A2_1.0,0.155697,0.36308,277,510,03_A8A2,1.0
059_03_A8A2_1.0,0.36308,0.583865,34,510,03_A8A2,1.0
059_03_A8A2_1.0,0.583865,0.155697,117,510,03_A8A2,1.0
060_03_A8A2_2.0,0.089323,0.449152,439,600,03_A8A2,2.0
060_03_A8A2_2.0,0.449152,0.089323,6,600,03_A8A2,2.0
060_03_A8A2_2.0,0.089323,0.842921,10,600,03_A8A2,2.0
060_03_A8A2_2.0,0.842921,0.449152,29,600,03_A8A2,2.0
061_03_A8A2_1.0,0.094296,0.776233,123,150,03_A8A2,1.0
061_03_A8A2_2.0,0.195167,0.509859,122,215,03_A8A2,2.0
061_03_A8A2_2.0,0.509859,0.801158,59,215,03_A8A2,2.0
062_03_A8A2_2.0,0.076073,0.367825,119,355,03_A8A2,2.0
062_03_A8A2_2.0,0.367825,0.076073,10,355,03_A8A2,2.0
062_03_A8A2_2.0,0.076073,0.367825,181,355,03_A8A2,2.0
062_03_A8A2_2.0,0.367825,0.076073,2,355,03_A8A2,2.0
062_03_A8A2_2.0,0.076073,0.367825,19,355,03_A8A2,2.0
063_03_A8A2_1.0,0.871717,0.082491,92,440,03_A8A2,1.0
063_03_A8A2_1.0,0.082491,0.387204,322,440,03_A8A2,1.0
063_03_A8A2_2.0,0.057125,0.80654,37,785,03_A8A2,2.0
063_03_A8A2_2.0,0.80654,0.278093,28,785,03_A8A2,2.0
063_03_A8A2_2.0,0.278093,0.057125,1,785,03_A8A2,2.0
063_03_A8A2_2.0,0.057125,0.278093,679,785,03_A8A2,2.0
064_03_A8A2_1.0,0.093885,0.712078,348,740,03_A8A2,1.0
064_03_A8A2_1.0,0.712078,0.093885,9,740,03_A8A2,1.0
064_03_A8A2_1.0,0.093885,0.712078,122,740,03_A8A2,1.0
064_03_A8A2_1.0,0.712078,0.093885,21,740,03_A8A2,1.0
064_03_A8A2_1.0,0.093885,0.712078,183,740,03_A8A2,1.0
064_03_A8A2_1.0,0.712078,0.093885,2,740,03_A8A2,1.0
064_03_A8A2_1.0,0.093885,0.712078,11,740,03_A8A2,1.0
064_03_A8A2_2.0,0.03046,0.339868,48,340,03_A8A2,2.0
064_03_A8A2_2.0,0.339868,0.03046,25,340,03_A8A2,2.0
064_03_A8A2_2.0,0.03046,0.339868,77,340,03_A8A2,2.0
064_03_A8A2_2.0,0.339868,0.654935,47,340,03_A8A2,2.0
064_03_A8A2_2.0,0.654935,1.000439,46,340,03_A8A2,2.0
064_03_A8A2_2.0,1.000439,0.339868,11,340,03_A8A2,2.0
064_03_A8A2_2.0,0.339868,0.03046,5,340,03_A8A2,2.0
064_03_A8A2_2.0,0.03046,0.339868,49,340,03_A8A2,2.0
064_03_A8A2_2.0,0.339868,0.654935,5,340,03_A8A2,2.0
064_03_A8A2_2.0,0.654935,0.03046,4,340,03_A8A2,2.0
064_03_A8A2_2.0,0.03046,0.654935,6,340,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,26,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,1,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,53,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,5,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,18,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,7,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,21,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,8,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,86,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,9,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,7,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,8,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,39,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,13,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,53,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,1,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,7,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,8,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,40,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,15,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,60,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,2,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,20,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,14,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,22,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,10,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,59,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,5,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,70,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,24,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,31,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,5,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,125,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,5,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,15,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,7,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,8,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,11,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,85,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,8,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,41,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,4,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,92,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,4,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,16,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,36,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,49,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,1,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,31,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.070918,8,1339,03_A8A2,2.0
065_03_A8A2_2.0,0.070918,-0.074773,14,1339,03_A8A2,2.0
065_03_A8A2_2.0,-0.074773,0.866327,5,1339,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,83,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,1,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,32,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,1,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,38,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,9,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,84,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,4,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,214,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,6,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,120,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,3,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,7,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,1,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,72,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,0.410182,1,1020,03_A8A2,2.0
066_03_A8A2_2.0,0.410182,-0.015786,59,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,105,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,2,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,-0.204256,73,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.204256,-0.015786,1,1020,03_A8A2,2.0
066_03_A8A2_2.0,-0.015786,0.410182,96,1020,03_A8A2,2.0
067_03_A8A2_1.0,0.086622,0.638677,204,625,03_A8A2,1.0
067_03_A8A2_1.0,0.638677,0.086622,10,625,03_A8A2,1.0
067_03_A8A2_1.0,0.086622,0.638677,218,625,03_A8A2,1.0
067_03_A8A2_1.0,0.638677,0.086622,4,625,03_A8A2,1.0
067_03_A8A2_1.0,0.086622,0.638677,165,625,03_A8A2,1.0
067_03_A8A2_1.0,0.638677,0.086622,23,625,03_A8A2,1.0
067_03_A8A2_2.0,0.236915,0.898053,26,40,03_A8A2,2.0
068_03_A8A2_1.0,0.073089,0.927436,503,535,03_A8A2,1.0
068_03_A8A2_2.0,0.013664,0.231868,332,850,03_A8A2,2.0
068_03_A8A2_2.0,0.231868,0.013664,14,850,03_A8A2,2.0
068_03_A8A2_2.0,0.013664,0.231868,365,850,03_A8A2,2.0
068_03_A8A2_2.0,0.231868,0.013664,41,850,03_A8A2,2.0
068_03_A8A2_2.0,0.013664,0.231868,10,850,03_A8A2,2.0
069_03_A8A2_2.0,0.067331,0.809155,110,115,03_A8A2,2.0
070_03_A8A2_2.0,-0.00509,0.078136,1,432,03_A8A2,2.0
070_03_A8A2_2.0,0.078136,-0.00509,21,432,03_A8A2,2.0
070_03_A8A2_2.0,-0.00509,0.078136,27,432,03_A8A2,2.0
070_03_A8A2_2.0,0.078136,-0.00509,51,432,03_A8A2,2.0
070_03_A8A2_2.0,-0.00509,0.078136,7,432,03_A8A2,2.0
070_03_A8A2_2.0,0.078136,-0.00509,120,432,03_A8A2,2.0
