molecule,FRET_before,FRET_after,Time,number_of_frames,treatment,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s),transition_name
164_03_A8A2_2.0,0.567147,0.396215,83,1791,03_A8A2,2.0,high-low,,False,83,16.6,$T_{high-low}$
164_03_A8A2_2.0,0.396215,0.567147,65,1791,03_A8A2,2.0,low-high,high-low,False,65,13.0,$T_{low-high}$
164_03_A8A2_2.0,0.567147,0.396215,34,1791,03_A8A2,2.0,high-low,low-high,False,34,6.800000000000001,$T_{high-low}$
164_03_A8A2_2.0,0.396215,0.567147,19,1791,03_A8A2,2.0,low-high,high-low,False,19,3.8,$T_{low-high}$
164_03_A8A2_2.0,0.567147,0.396215,81,1791,03_A8A2,2.0,high-low,low-high,False,81,16.2,$T_{high-low}$
164_03_A8A2_2.0,0.199564,0.567147,204,1791,03_A8A2,2.0,low-high,low-low,False,1261,252.2,$T_{low-high}$
164_03_A8A2_2.0,0.567147,0.396215,39,1791,03_A8A2,2.0,high-low,low-high,False,39,7.800000000000001,$T_{high-low}$
177_03_A8A2_2.0,0.642787,0.172203,92,315,03_A8A2,2.0,high-low,high-high,False,217,43.400000000000006,$T_{high-low}$
191_03_A8A2_2.0,0.477886,0.79767,41,85,03_A8A2,2.0,low-high,,False,41,8.200000000000001,$T_{low-high}$
195_03_A8A2_2.0,0.927842,0.44921,55,67,03_A8A2,2.0,high-low,,False,55,11.0,$T_{high-low}$
195_03_A8A2_2.0,0.44921,0.927842,1,67,03_A8A2,2.0,low-high,high-low,False,1,0.2,$T_{low-high}$
195_03_A8A2_2.0,0.927842,0.44921,3,67,03_A8A2,2.0,high-low,low-high,False,3,0.6000000000000001,$T_{high-low}$
195_03_A8A2_2.0,0.44921,0.927842,1,67,03_A8A2,2.0,low-high,high-low,False,1,0.2,$T_{low-high}$
195_03_A8A2_2.0,0.927842,0.44921,4,67,03_A8A2,2.0,high-low,low-high,False,4,0.8,$T_{high-low}$
199_03_A8A2_2.0,0.796327,0.153995,8,287,03_A8A2,2.0,high-low,high-high,False,253,50.6,$T_{high-low}$
201_03_A8A2_2.0,0.725167,0.18018,16,290,03_A8A2,2.0,high-low,high-high,False,265,53.0,$T_{high-low}$
205_03_A8A2_2.0,0.670258,0.13838,1,1216,03_A8A2,2.0,high-low,high-high,False,325,65.0,$T_{high-low}$
206_03_A8A2_2.0,0.714276,0.493722,22,816,03_A8A2,2.0,high-low,,False,22,4.4,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,77,816,03_A8A2,2.0,low-high,high-low,False,77,15.4,$T_{low-high}$
206_03_A8A2_2.0,0.714276,0.493722,3,816,03_A8A2,2.0,high-low,low-high,False,3,0.6000000000000001,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,2,816,03_A8A2,2.0,low-high,high-low,False,2,0.4,$T_{low-high}$
206_03_A8A2_2.0,0.714276,0.493722,8,816,03_A8A2,2.0,high-low,high-high,False,74,14.8,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,73,816,03_A8A2,2.0,low-high,high-low,False,73,14.6,$T_{low-high}$
206_03_A8A2_2.0,0.714276,0.493722,41,816,03_A8A2,2.0,high-low,high-high,False,29,5.800000000000001,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,12,816,03_A8A2,2.0,low-high,high-low,False,12,2.4000000000000004,$T_{low-high}$
206_03_A8A2_2.0,0.714276,0.493722,3,816,03_A8A2,2.0,high-low,high-high,False,134,26.8,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,19,816,03_A8A2,2.0,low-high,high-low,False,19,3.8,$T_{low-high}$
206_03_A8A2_2.0,0.714276,0.493722,9,816,03_A8A2,2.0,high-low,low-high,False,9,1.8,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,8,816,03_A8A2,2.0,low-high,high-low,False,8,1.6,$T_{low-high}$
206_03_A8A2_2.0,0.714276,0.493722,24,816,03_A8A2,2.0,high-low,low-high,False,24,4.800000000000001,$T_{high-low}$
206_03_A8A2_2.0,0.139409,0.887453,133,816,03_A8A2,2.0,low-high,low-low,False,133,26.6,$T_{low-high}$
206_03_A8A2_2.0,0.887453,0.493722,16,816,03_A8A2,2.0,high-low,low-high,False,16,3.2,$T_{high-low}$
206_03_A8A2_2.0,0.493722,0.714276,18,816,03_A8A2,2.0,low-high,low-low,False,93,18.6,$T_{low-high}$
208_03_A8A2_2.0,0.726412,0.076414,42,416,03_A8A2,2.0,high-low,high-high,False,129,25.8,$T_{high-low}$
208_03_A8A2_2.0,0.076414,0.726412,32,416,03_A8A2,2.0,low-high,high-low,False,32,6.4,$T_{low-high}$
208_03_A8A2_2.0,0.726412,0.076414,13,416,03_A8A2,2.0,high-low,low-high,False,13,2.6,$T_{high-low}$
208_03_A8A2_2.0,0.076414,0.726412,3,416,03_A8A2,2.0,low-high,high-low,False,3,0.6000000000000001,$T_{low-high}$
208_03_A8A2_2.0,0.726412,0.076414,1,416,03_A8A2,2.0,high-low,low-high,False,1,0.2,$T_{high-low}$
208_03_A8A2_2.0,0.076414,0.726412,184,416,03_A8A2,2.0,low-high,high-low,False,184,36.8,$T_{low-high}$
210_03_A8A2_2.0,0.628296,0.304415,20,461,03_A8A2,2.0,high-low,high-high,False,117,23.4,$T_{high-low}$
210_03_A8A2_2.0,0.106995,0.829582,37,461,03_A8A2,2.0,low-high,low-low,False,261,52.2,$T_{low-high}$
213_03_A8A2_2.0,0.686029,0.265001,10,540,03_A8A2,2.0,high-low,high-high,False,180,36.0,$T_{high-low}$
213_03_A8A2_2.0,0.265001,0.545731,130,540,03_A8A2,2.0,low-high,high-low,False,130,26.0,$T_{low-high}$
213_03_A8A2_2.0,0.545731,0.265001,71,540,03_A8A2,2.0,high-low,high-high,False,137,27.4,$T_{high-low}$
001_04_A8B1_1.0,0.482353,0.686435,108,698,04_A8B1,1.0,low-high,low-low,False,159,31.8,$T_{low-high}$
001_04_A8B1_1.0,0.686435,0.482353,16,698,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
001_04_A8B1_1.0,0.482353,0.686435,9,698,04_A8B1,1.0,low-high,low-low,False,228,45.6,$T_{low-high}$
001_04_A8B1_1.0,0.686435,0.376145,16,698,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
004_04_A8B1_1.0,0.096839,0.728123,64,351,04_A8B1,1.0,low-high,,False,64,12.8,$T_{low-high}$
012_04_A8B1_1.0,0.471938,0.677378,83,582,04_A8B1,1.0,low-high,,False,83,16.6,$T_{low-high}$
012_04_A8B1_1.0,0.677378,0.471938,12,582,04_A8B1,1.0,high-low,low-high,False,12,2.4000000000000004,$T_{high-low}$
012_04_A8B1_1.0,0.471938,0.677378,230,582,04_A8B1,1.0,low-high,high-low,False,230,46.0,$T_{low-high}$
012_04_A8B1_1.0,0.677378,0.471938,104,582,04_A8B1,1.0,high-low,low-high,False,104,20.8,$T_{high-low}$
012_04_A8B1_1.0,0.471938,0.908775,65,582,04_A8B1,1.0,low-high,high-low,False,65,13.0,$T_{low-high}$
012_04_A8B1_1.0,0.908775,0.471938,4,582,04_A8B1,1.0,high-low,high-high,False,83,16.6,$T_{high-low}$
024_04_A8B1_1.0,0.783494,0.208455,100,107,04_A8B1,1.0,high-low,,False,100,20.0,$T_{high-low}$
031_04_A8B1_1.0,0.442347,0.718084,28,130,04_A8B1,1.0,low-high,,False,28,5.6000000000000005,$T_{low-high}$
041_04_A8B1_1.0,0.920092,0.358342,59,306,04_A8B1,1.0,high-low,high-high,False,237,47.400000000000006,$T_{high-low}$
041_04_A8B1_1.0,0.358342,0.920092,1,306,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
041_04_A8B1_1.0,0.920092,0.358342,6,306,04_A8B1,1.0,high-low,low-high,False,6,1.2000000000000002,$T_{high-low}$
052_04_A8B1_1.0,0.896162,0.009912,33,131,04_A8B1,1.0,high-low,,False,33,6.6000000000000005,$T_{high-low}$
052_04_A8B1_1.0,0.009912,0.896162,1,131,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
052_04_A8B1_1.0,0.896162,0.009912,11,131,04_A8B1,1.0,high-low,low-high,False,11,2.2,$T_{high-low}$
052_04_A8B1_1.0,0.009912,0.896162,54,131,04_A8B1,1.0,low-high,high-low,False,54,10.8,$T_{low-high}$
052_04_A8B1_1.0,0.896162,0.009912,5,131,04_A8B1,1.0,high-low,low-high,False,5,1.0,$T_{high-low}$
052_04_A8B1_1.0,0.009912,0.896162,1,131,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
052_04_A8B1_1.0,0.896162,0.009912,25,131,04_A8B1,1.0,high-low,low-high,False,25,5.0,$T_{high-low}$
065_04_A8B1_1.0,0.440491,0.661032,93,479,04_A8B1,1.0,low-high,,False,93,18.6,$T_{low-high}$
065_04_A8B1_1.0,0.661032,0.440491,16,479,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
065_04_A8B1_1.0,0.440491,0.661032,89,479,04_A8B1,1.0,low-high,high-low,False,89,17.8,$T_{low-high}$
065_04_A8B1_1.0,0.661032,0.440491,5,479,04_A8B1,1.0,high-low,low-high,False,5,1.0,$T_{high-low}$
065_04_A8B1_1.0,0.440491,0.661032,10,479,04_A8B1,1.0,low-high,high-low,False,10,2.0,$T_{low-high}$
065_04_A8B1_1.0,0.829341,0.440491,20,479,04_A8B1,1.0,high-low,high-high,False,20,4.0,$T_{high-low}$
065_04_A8B1_1.0,0.440491,0.661032,4,479,04_A8B1,1.0,low-high,high-low,False,4,0.8,$T_{low-high}$
065_04_A8B1_1.0,0.661032,0.440491,3,479,04_A8B1,1.0,high-low,high-high,False,47,9.4,$T_{high-low}$
066_04_A8B1_1.0,0.90862,0.388211,5,242,04_A8B1,1.0,high-low,high-high,False,235,47.0,$T_{high-low}$
074_04_A8B1_1.0,0.35291,0.547846,30,657,04_A8B1,1.0,low-high,,False,30,6.0,$T_{low-high}$
074_04_A8B1_1.0,0.547846,0.35291,69,657,04_A8B1,1.0,high-low,high-high,False,103,20.6,$T_{high-low}$
074_04_A8B1_1.0,0.35291,0.547846,129,657,04_A8B1,1.0,low-high,high-low,False,129,25.8,$T_{low-high}$
074_04_A8B1_1.0,0.547846,0.35291,45,657,04_A8B1,1.0,high-low,low-high,False,45,9.0,$T_{high-low}$
074_04_A8B1_1.0,0.35291,0.547846,139,657,04_A8B1,1.0,low-high,high-low,False,139,27.8,$T_{low-high}$
074_04_A8B1_1.0,0.547846,0.35291,16,657,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
074_04_A8B1_1.0,0.35291,0.723161,31,657,04_A8B1,1.0,low-high,high-low,False,31,6.2,$T_{low-high}$
074_04_A8B1_1.0,1.360227,0.35291,1,657,04_A8B1,1.0,high-low,high-high,False,90,18.0,$T_{high-low}$
074_04_A8B1_1.0,0.35291,0.547846,2,657,04_A8B1,1.0,low-high,high-low,False,2,0.4,$T_{low-high}$
082_04_A8B1_1.0,0.327776,0.650257,126,450,04_A8B1,1.0,low-high,,False,126,25.200000000000003,$T_{low-high}$
082_04_A8B1_1.0,0.650257,0.327776,150,450,04_A8B1,1.0,high-low,low-high,False,150,30.0,$T_{high-low}$
082_04_A8B1_1.0,0.327776,0.976009,17,450,04_A8B1,1.0,low-high,high-low,False,17,3.4000000000000004,$T_{low-high}$
082_04_A8B1_1.0,0.976009,0.327776,90,450,04_A8B1,1.0,high-low,low-high,False,90,18.0,$T_{high-low}$
082_04_A8B1_1.0,0.327776,0.650257,31,450,04_A8B1,1.0,low-high,high-low,False,31,6.2,$T_{low-high}$
084_04_A8B1_1.0,0.687249,0.48149,25,431,04_A8B1,1.0,high-low,high-high,False,25,5.0,$T_{high-low}$
084_04_A8B1_1.0,0.48149,0.687249,34,431,04_A8B1,1.0,low-high,high-low,False,34,6.800000000000001,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,16,843,04_A8B1,1.0,high-low,,False,16,3.2,$T_{high-low}$
086_04_A8B1_1.0,0.491796,0.652529,48,843,04_A8B1,1.0,low-high,high-low,False,48,9.6,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,27,843,04_A8B1,1.0,high-low,low-high,False,27,5.4,$T_{high-low}$
086_04_A8B1_1.0,0.491796,0.652529,17,843,04_A8B1,1.0,low-high,high-low,False,17,3.4000000000000004,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,55,843,04_A8B1,1.0,high-low,low-high,False,55,11.0,$T_{high-low}$
086_04_A8B1_1.0,0.491796,0.652529,22,843,04_A8B1,1.0,low-high,high-low,False,22,4.4,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,25,843,04_A8B1,1.0,high-low,low-high,False,25,5.0,$T_{high-low}$
086_04_A8B1_1.0,0.491796,0.652529,78,843,04_A8B1,1.0,low-high,high-low,False,78,15.6,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,80,843,04_A8B1,1.0,high-low,low-high,False,80,16.0,$T_{high-low}$
086_04_A8B1_1.0,0.491796,0.652529,46,843,04_A8B1,1.0,low-high,low-low,False,134,26.8,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,32,843,04_A8B1,1.0,high-low,low-high,False,32,6.4,$T_{high-low}$
086_04_A8B1_1.0,0.327337,0.652529,28,843,04_A8B1,1.0,low-high,low-low,False,28,5.6000000000000005,$T_{low-high}$
086_04_A8B1_1.0,0.652529,0.491796,14,843,04_A8B1,1.0,high-low,low-high,False,14,2.8000000000000003,$T_{high-low}$
086_04_A8B1_1.0,0.491796,0.652529,11,843,04_A8B1,1.0,low-high,low-low,False,119,23.8,$T_{low-high}$
087_04_A8B1_1.0,0.6747,0.487657,42,552,04_A8B1,1.0,high-low,high-high,False,50,10.0,$T_{high-low}$
087_04_A8B1_1.0,0.487657,0.6747,47,552,04_A8B1,1.0,low-high,high-low,False,47,9.4,$T_{low-high}$
087_04_A8B1_1.0,0.850259,0.487657,3,552,04_A8B1,1.0,high-low,high-high,False,401,80.2,$T_{high-low}$
087_04_A8B1_1.0,0.487657,0.850259,3,552,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001,$T_{low-high}$
089_04_A8B1_1.0,0.692442,0.106723,76,601,04_A8B1,1.0,high-low,high-high,False,46,9.2,$T_{high-low}$
089_04_A8B1_1.0,0.106723,0.692442,21,601,04_A8B1,1.0,low-high,high-low,False,21,4.2,$T_{low-high}$
091_04_A8B1_1.0,0.587805,0.370829,21,686,04_A8B1,1.0,high-low,high-high,False,21,4.2,$T_{high-low}$
091_04_A8B1_1.0,0.370829,0.587805,33,686,04_A8B1,1.0,low-high,high-low,False,33,6.6000000000000005,$T_{low-high}$
091_04_A8B1_1.0,0.587805,0.370829,10,686,04_A8B1,1.0,high-low,high-high,False,189,37.8,$T_{high-low}$
091_04_A8B1_1.0,0.370829,0.741564,8,686,04_A8B1,1.0,low-high,high-low,False,8,1.6,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,5,632,04_A8B1,1.0,high-low,high-high,False,5,1.0,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.60182,11,632,04_A8B1,1.0,low-high,high-low,False,11,2.2,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,16,632,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.60182,57,632,04_A8B1,1.0,low-high,high-low,False,57,11.4,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.273557,51,632,04_A8B1,1.0,high-low,high-high,False,70,14.0,$T_{high-low}$
094_04_A8B1_1.0,0.273557,0.60182,18,632,04_A8B1,1.0,low-high,high-low,False,18,3.6,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,60,632,04_A8B1,1.0,high-low,low-high,False,60,12.0,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.60182,87,632,04_A8B1,1.0,low-high,high-low,False,87,17.400000000000002,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,33,632,04_A8B1,1.0,high-low,low-high,False,33,6.6000000000000005,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.60182,10,632,04_A8B1,1.0,low-high,high-low,False,10,2.0,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,23,632,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.60182,22,632,04_A8B1,1.0,low-high,high-low,False,22,4.4,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,14,632,04_A8B1,1.0,high-low,high-high,False,44,8.8,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.756841,29,632,04_A8B1,1.0,low-high,high-low,False,29,5.800000000000001,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.473114,2,632,04_A8B1,1.0,high-low,high-high,False,2,0.4,$T_{high-low}$
094_04_A8B1_1.0,0.473114,0.60182,7,632,04_A8B1,1.0,low-high,high-low,False,7,1.4,$T_{low-high}$
094_04_A8B1_1.0,0.60182,0.273557,4,632,04_A8B1,1.0,high-low,low-high,False,4,0.8,$T_{high-low}$
098_04_A8B1_1.0,0.684078,-0.045926,54,361,04_A8B1,1.0,high-low,,False,54,10.8,$T_{high-low}$
098_04_A8B1_1.0,-0.045926,0.538333,29,361,04_A8B1,1.0,low-high,high-low,False,29,5.800000000000001,$T_{low-high}$
100_04_A8B1_1.0,0.576845,0.445357,25,393,04_A8B1,1.0,high-low,high-high,False,148,29.6,$T_{high-low}$
100_04_A8B1_1.0,0.445357,0.576845,44,393,04_A8B1,1.0,low-high,high-low,False,44,8.8,$T_{low-high}$
100_04_A8B1_1.0,0.576845,0.445357,28,393,04_A8B1,1.0,high-low,low-high,False,28,5.6000000000000005,$T_{high-low}$
100_04_A8B1_1.0,0.445357,0.576845,70,393,04_A8B1,1.0,low-high,high-low,False,70,14.0,$T_{low-high}$
100_04_A8B1_1.0,0.576845,0.445357,31,393,04_A8B1,1.0,high-low,low-high,False,31,6.2,$T_{high-low}$
100_04_A8B1_1.0,0.445357,0.576845,15,393,04_A8B1,1.0,low-high,high-low,False,15,3.0,$T_{low-high}$
108_04_A8B1_1.0,0.610979,0.464599,128,275,04_A8B1,1.0,high-low,,False,128,25.6,$T_{high-low}$
108_04_A8B1_1.0,0.464599,0.610979,9,275,04_A8B1,1.0,low-high,high-low,False,9,1.8,$T_{low-high}$
108_04_A8B1_1.0,0.610979,0.464599,58,275,04_A8B1,1.0,high-low,low-high,False,58,11.6,$T_{high-low}$
108_04_A8B1_1.0,0.464599,0.610979,73,275,04_A8B1,1.0,low-high,high-low,False,73,14.6,$T_{low-high}$
111_04_A8B1_1.0,0.435662,0.574067,115,261,04_A8B1,1.0,low-high,,False,115,23.0,$T_{low-high}$
135_04_A8B1_1.0,0.42133,0.794205,10,238,04_A8B1,1.0,low-high,,False,10,2.0,$T_{low-high}$
135_04_A8B1_1.0,0.794205,0.42133,10,238,04_A8B1,1.0,high-low,low-high,False,10,2.0,$T_{high-low}$
135_04_A8B1_1.0,0.233499,0.794205,39,238,04_A8B1,1.0,low-high,low-low,False,39,7.800000000000001,$T_{low-high}$
135_04_A8B1_1.0,0.794205,0.42133,12,238,04_A8B1,1.0,high-low,low-high,False,12,2.4000000000000004,$T_{high-low}$
151_04_A8B1_1.0,0.715934,0.44146,37,731,04_A8B1,1.0,high-low,high-high,False,218,43.6,$T_{high-low}$
151_04_A8B1_1.0,0.44146,0.715934,42,731,04_A8B1,1.0,low-high,high-low,False,42,8.4,$T_{low-high}$
151_04_A8B1_1.0,0.715934,0.44146,22,731,04_A8B1,1.0,high-low,high-high,False,23,4.6000000000000005,$T_{high-low}$
151_04_A8B1_1.0,0.44146,0.582802,29,731,04_A8B1,1.0,low-high,high-low,False,29,5.800000000000001,$T_{low-high}$
151_04_A8B1_1.0,0.582802,0.44146,79,731,04_A8B1,1.0,high-low,high-high,False,212,42.400000000000006,$T_{high-low}$
151_04_A8B1_1.0,0.44146,0.582802,37,731,04_A8B1,1.0,low-high,high-low,False,37,7.4,$T_{low-high}$
162_04_A8B1_1.0,0.648299,0.322801,89,366,04_A8B1,1.0,high-low,high-high,False,89,17.8,$T_{high-low}$
162_04_A8B1_1.0,0.322801,0.648299,23,366,04_A8B1,1.0,low-high,high-low,False,23,4.6000000000000005,$T_{low-high}$
162_04_A8B1_1.0,0.648299,0.322801,70,366,04_A8B1,1.0,high-low,low-high,False,70,14.0,$T_{high-low}$
162_04_A8B1_1.0,0.322801,0.648299,10,366,04_A8B1,1.0,low-high,high-low,False,10,2.0,$T_{low-high}$
162_04_A8B1_1.0,0.896869,0.322801,1,366,04_A8B1,1.0,high-low,high-high,False,1,0.2,$T_{high-low}$
162_04_A8B1_1.0,0.322801,0.648299,2,366,04_A8B1,1.0,low-high,high-low,False,2,0.4,$T_{low-high}$
162_04_A8B1_1.0,0.896869,0.322801,24,366,04_A8B1,1.0,high-low,high-high,False,24,4.800000000000001,$T_{high-low}$
162_04_A8B1_1.0,0.322801,0.648299,9,366,04_A8B1,1.0,low-high,high-low,False,9,1.8,$T_{low-high}$
162_04_A8B1_1.0,0.648299,0.322801,9,366,04_A8B1,1.0,high-low,low-high,False,9,1.8,$T_{high-low}$
162_04_A8B1_1.0,0.322801,0.648299,27,366,04_A8B1,1.0,low-high,high-low,False,27,5.4,$T_{low-high}$
167_04_A8B1_1.0,0.7659,0.4315,32,771,04_A8B1,1.0,high-low,high-high,False,32,6.4,$T_{high-low}$
167_04_A8B1_1.0,0.4315,0.7659,3,771,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001,$T_{low-high}$
167_04_A8B1_1.0,0.7659,0.4315,6,771,04_A8B1,1.0,high-low,low-high,False,6,1.2000000000000002,$T_{high-low}$
167_04_A8B1_1.0,0.4315,0.7659,60,771,04_A8B1,1.0,low-high,high-low,False,60,12.0,$T_{low-high}$
167_04_A8B1_1.0,0.7659,0.4315,16,771,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
167_04_A8B1_1.0,0.4315,0.7659,160,771,04_A8B1,1.0,low-high,high-low,False,160,32.0,$T_{low-high}$
171_04_A8B1_1.0,0.745584,0.498923,65,259,04_A8B1,1.0,high-low,,False,65,13.0,$T_{high-low}$
171_04_A8B1_1.0,0.498923,0.745584,5,259,04_A8B1,1.0,low-high,high-low,False,5,1.0,$T_{low-high}$
171_04_A8B1_1.0,0.745584,0.498923,11,259,04_A8B1,1.0,high-low,low-high,False,11,2.2,$T_{high-low}$
171_04_A8B1_1.0,0.498923,0.745584,18,259,04_A8B1,1.0,low-high,low-low,False,132,26.4,$T_{low-high}$
171_04_A8B1_1.0,0.745584,0.498923,2,259,04_A8B1,1.0,high-low,low-high,False,2,0.4,$T_{high-low}$
173_04_A8B1_1.0,0.822801,0.26124,8,1237,04_A8B1,1.0,high-low,high-high,False,1207,241.4,$T_{high-low}$
174_04_A8B1_1.0,0.728594,0.487724,21,1124,04_A8B1,1.0,high-low,high-high,False,445,89.0,$T_{high-low}$
174_04_A8B1_1.0,0.487724,0.728594,71,1124,04_A8B1,1.0,low-high,low-low,False,386,77.2,$T_{low-high}$
174_04_A8B1_1.0,0.728594,0.487724,17,1124,04_A8B1,1.0,high-low,low-high,False,17,3.4000000000000004,$T_{high-low}$
174_04_A8B1_1.0,0.487724,0.728594,50,1124,04_A8B1,1.0,low-high,low-low,False,102,20.4,$T_{low-high}$
174_04_A8B1_1.0,0.728594,0.487724,26,1124,04_A8B1,1.0,high-low,low-high,False,26,5.2,$T_{high-low}$
174_04_A8B1_1.0,0.487724,0.728594,2,1124,04_A8B1,1.0,low-high,high-low,False,2,0.4,$T_{low-high}$
183_04_A8B1_1.0,0.462846,0.59881,137,954,04_A8B1,1.0,low-high,,False,137,27.4,$T_{low-high}$
183_04_A8B1_1.0,0.59881,0.462846,23,954,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005,$T_{high-low}$
183_04_A8B1_1.0,0.462846,0.59881,28,954,04_A8B1,1.0,low-high,high-low,False,28,5.6000000000000005,$T_{low-high}$
183_04_A8B1_1.0,0.59881,0.462846,23,954,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005,$T_{high-low}$
183_04_A8B1_1.0,0.462846,0.59881,131,954,04_A8B1,1.0,low-high,high-low,False,131,26.200000000000003,$T_{low-high}$
183_04_A8B1_1.0,0.59881,0.329831,45,954,04_A8B1,1.0,high-low,low-high,False,45,9.0,$T_{high-low}$
183_04_A8B1_1.0,0.329831,0.59881,17,954,04_A8B1,1.0,low-high,high-low,False,17,3.4000000000000004,$T_{low-high}$
183_04_A8B1_1.0,0.59881,0.462846,8,954,04_A8B1,1.0,high-low,low-high,False,8,1.6,$T_{high-low}$
183_04_A8B1_1.0,0.462846,0.59881,24,954,04_A8B1,1.0,low-high,high-low,False,24,4.800000000000001,$T_{low-high}$
183_04_A8B1_1.0,0.59881,0.462846,420,954,04_A8B1,1.0,high-low,low-high,False,420,84.0,$T_{high-low}$
183_04_A8B1_1.0,0.462846,0.59881,14,954,04_A8B1,1.0,low-high,high-low,False,14,2.8000000000000003,$T_{low-high}$
183_04_A8B1_1.0,0.59881,0.462846,55,954,04_A8B1,1.0,high-low,low-high,False,55,11.0,$T_{high-low}$
187_04_A8B1_1.0,0.682706,0.480628,6,782,04_A8B1,1.0,high-low,high-high,False,397,79.4,$T_{high-low}$
187_04_A8B1_1.0,0.480628,0.776934,10,782,04_A8B1,1.0,low-high,high-low,False,10,2.0,$T_{low-high}$
187_04_A8B1_1.0,0.682706,0.480628,23,782,04_A8B1,1.0,high-low,high-high,False,23,4.6000000000000005,$T_{high-low}$
187_04_A8B1_1.0,0.480628,0.682706,20,782,04_A8B1,1.0,low-high,high-low,False,20,4.0,$T_{low-high}$
187_04_A8B1_1.0,0.682706,0.480628,36,782,04_A8B1,1.0,high-low,low-high,False,36,7.2,$T_{high-low}$
187_04_A8B1_1.0,0.480628,0.682706,190,782,04_A8B1,1.0,low-high,high-low,False,190,38.0,$T_{low-high}$
187_04_A8B1_1.0,0.682706,0.480628,22,782,04_A8B1,1.0,high-low,low-high,False,22,4.4,$T_{high-low}$
189_04_A8B1_1.0,0.768719,0.247023,17,208,04_A8B1,1.0,high-low,high-high,False,187,37.4,$T_{high-low}$
190_04_A8B1_1.0,0.397811,0.655371,45,93,04_A8B1,1.0,low-high,,False,45,9.0,$T_{low-high}$
191_04_A8B1_1.0,0.610322,0.441904,35,255,04_A8B1,1.0,high-low,,False,35,7.0,$T_{high-low}$
191_04_A8B1_1.0,0.441904,0.610322,45,255,04_A8B1,1.0,low-high,high-low,False,45,9.0,$T_{low-high}$
191_04_A8B1_1.0,0.610322,0.441904,71,255,04_A8B1,1.0,high-low,low-high,False,71,14.2,$T_{high-low}$
196_04_A8B1_1.0,0.0249,0.807689,577,631,04_A8B1,1.0,low-high,,False,577,115.4,$T_{low-high}$
201_04_A8B1_1.0,0.383591,0.647678,200,223,04_A8B1,1.0,low-high,,False,200,40.0,$T_{low-high}$
208_04_A8B1_1.0,0.865622,0.389178,13,208,04_A8B1,1.0,high-low,high-high,False,193,38.6,$T_{high-low}$
210_04_A8B1_1.0,0.760995,0.371499,11,1006,04_A8B1,1.0,high-low,high-high,False,868,173.60000000000002,$T_{high-low}$
210_04_A8B1_1.0,0.371499,0.644653,30,1006,04_A8B1,1.0,low-high,high-low,False,30,6.0,$T_{low-high}$
210_04_A8B1_1.0,0.644653,0.371499,17,1006,04_A8B1,1.0,high-low,high-high,False,74,14.8,$T_{high-low}$
