Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s)
283_04_A8B1_1.0,0.581545,0.750175,3,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.750175,0.581545,43,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.581545,0.750175,3,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.750175,0.41558,7,857,04_A8B1,1.0,high-low,high-high,False,209,41.800000000000004
283_04_A8B1_1.0,0.41558,0.581545,49,857,04_A8B1,1.0,low-high,high-low,False,49,9.8
283_04_A8B1_1.0,0.581545,0.750175,225,857,04_A8B1,1.0,high-high,low-high,True,0,0.0
283_04_A8B1_1.0,0.750175,0.581545,9,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.581545,0.750175,66,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.750175,0.581545,10,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.581545,0.750175,6,857,04_A8B1,1.0,high-high,high-high,True,0,0.0
283_04_A8B1_1.0,0.750175,0.41558,8,857,04_A8B1,1.0,high-low,high-high,False,316,63.2
284_04_A8B1_1.0,0.898242,0.733488,106,594,04_A8B1,1.0,high-high,,True,0,0.0
284_04_A8B1_1.0,0.733488,0.898242,34,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
284_04_A8B1_1.0,0.898242,0.733488,12,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
284_04_A8B1_1.0,0.733488,0.629028,5,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
284_04_A8B1_1.0,0.629028,0.733488,9,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
284_04_A8B1_1.0,0.733488,0.629028,236,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
284_04_A8B1_1.0,0.629028,0.733488,77,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
284_04_A8B1_1.0,0.733488,0.898242,62,594,04_A8B1,1.0,high-high,high-high,True,0,0.0
285_04_A8B1_1.0,0.893252,0.815751,645,683,04_A8B1,1.0,high-high,,False,0,0.0
286_04_A8B1_1.0,0.671825,0.769395,10,1118,04_A8B1,1.0,high-high,,True,0,0.0
286_04_A8B1_1.0,0.769395,0.671825,21,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.902915,20,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.902915,0.671825,34,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.769395,14,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.671825,34,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.769395,14,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.902915,6,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.902915,0.769395,11,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.671825,158,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.769395,13,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.902915,83,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.902915,0.671825,46,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.518554,20,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.518554,0.671825,173,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.769395,4,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.671825,10,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.518554,8,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.518554,0.671825,68,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.518554,7,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.518554,0.671825,22,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.769395,12,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.518554,13,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.518554,0.671825,71,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.518554,31,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.518554,0.671825,50,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.902915,38,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.902915,0.769395,24,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.769395,0.671825,24,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.518554,54,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.518554,0.671825,4,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
286_04_A8B1_1.0,0.671825,0.518554,19,1118,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.845195,0.963112,194,656,04_A8B1,1.0,high-high,,True,0,0.0
287_04_A8B1_1.0,0.963112,0.845195,140,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.845195,0.963112,67,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.963112,0.845195,10,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.845195,0.963112,36,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.963112,0.845195,113,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.845195,0.963112,3,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.963112,0.845195,82,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
287_04_A8B1_1.0,0.845195,0.963112,5,656,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.596683,0.763924,58,637,04_A8B1,1.0,high-high,,True,0,0.0
288_04_A8B1_1.0,0.763924,0.596683,31,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.596683,0.877549,18,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.877549,0.763924,50,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.763924,0.877549,9,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.877549,0.763924,105,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.763924,0.596683,77,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.596683,0.763924,5,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.763924,0.877549,169,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.877549,0.763924,5,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.763924,0.596683,99,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
288_04_A8B1_1.0,0.596683,0.763924,1,637,04_A8B1,1.0,high-high,high-high,True,0,0.0
289_04_A8B1_1.0,0.778874,0.837724,323,641,04_A8B1,1.0,high-high,,False,0,0.0
290_04_A8B1_1.0,0.878234,0.735031,60,1162,04_A8B1,1.0,high-high,,True,0,0.0
290_04_A8B1_1.0,0.735031,0.814021,7,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.814021,0.878234,7,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.878234,0.814021,86,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.814021,0.878234,18,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.878234,0.735031,209,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.735031,0.814021,68,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.814021,0.735031,141,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.735031,0.814021,25,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.814021,0.878234,79,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.878234,0.814021,29,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.814021,0.878234,111,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.878234,0.814021,22,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
290_04_A8B1_1.0,0.814021,0.878234,190,1162,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.812875,0.941903,15,457,04_A8B1,1.0,high-high,,True,0,0.0
291_04_A8B1_1.0,0.941903,0.812875,62,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.812875,0.941903,9,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.941903,0.665332,8,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.665332,0.812875,16,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.812875,0.665332,18,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.665332,0.941903,128,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.941903,0.665332,16,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.665332,0.941903,94,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.941903,0.812875,9,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
291_04_A8B1_1.0,0.812875,0.665332,56,457,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,14,1394,04_A8B1,1.0,high-high,,True,0,0.0
292_04_A8B1_1.0,0.678976,0.893493,18,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.969933,21,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.969933,0.777107,29,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.893493,11,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.777107,6,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,63,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.678976,0.777107,54,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.893493,42,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.777107,61,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,48,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.678976,0.777107,12,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,33,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.678976,0.777107,46,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,22,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.678976,0.969933,9,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.969933,0.893493,17,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.969933,28,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.969933,0.893493,16,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.777107,164,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.893493,15,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.777107,147,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.893493,102,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.777107,24,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.893493,28,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.893493,0.777107,9,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,27,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.678976,0.777107,109,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,19,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.678976,0.777107,148,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
292_04_A8B1_1.0,0.777107,0.678976,7,1394,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,10,1090,04_A8B1,1.0,high-high,,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,21,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,21,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,60,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,16,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,39,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,27,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,16,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,17,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,76,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,7,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,42,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,132,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,189,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,21,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,136,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.75442,0.801711,179,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
293_04_A8B1_1.0,0.801711,0.75442,63,1090,04_A8B1,1.0,high-high,high-high,True,0,0.0
294_04_A8B1_1.0,0.917511,0.692046,36,224,04_A8B1,1.0,high-high,,False,0,0.0
294_04_A8B1_1.0,0.692046,0.484697,5,224,04_A8B1,1.0,high-low,high-high,False,5,1.0
294_04_A8B1_1.0,0.484697,0.692046,36,224,04_A8B1,1.0,low-high,high-low,False,36,7.2
294_04_A8B1_1.0,0.692046,0.917511,34,224,04_A8B1,1.0,high-high,low-high,True,0,0.0
294_04_A8B1_1.0,0.917511,0.692046,28,224,04_A8B1,1.0,high-high,high-high,True,0,0.0
294_04_A8B1_1.0,0.692046,0.484697,78,224,04_A8B1,1.0,high-low,high-high,False,62,12.4
296_04_A8B1_1.0,0.613861,0.325099,12,476,04_A8B1,1.0,high-low,,False,12,2.4000000000000004
296_04_A8B1_1.0,0.325099,0.613861,102,476,04_A8B1,1.0,low-high,high-low,False,102,20.400000000000002
296_04_A8B1_1.0,0.613861,0.325099,4,476,04_A8B1,1.0,high-low,low-high,False,4,0.8
296_04_A8B1_1.0,0.325099,0.613861,51,476,04_A8B1,1.0,low-high,high-low,False,51,10.200000000000001
296_04_A8B1_1.0,0.613861,0.325099,40,476,04_A8B1,1.0,high-low,low-high,False,40,8.0
296_04_A8B1_1.0,0.325099,0.613861,3,476,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001
296_04_A8B1_1.0,0.613861,0.325099,55,476,04_A8B1,1.0,high-low,low-high,False,55,11.0
296_04_A8B1_1.0,0.325099,0.613861,3,476,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001
296_04_A8B1_1.0,0.613861,0.83885,30,476,04_A8B1,1.0,high-high,low-high,True,0,0.0
296_04_A8B1_1.0,0.83885,0.613861,38,476,04_A8B1,1.0,high-high,high-high,True,0,0.0
296_04_A8B1_1.0,0.613861,0.325099,12,476,04_A8B1,1.0,high-low,high-high,False,68,13.600000000000001
296_04_A8B1_1.0,0.325099,0.613861,8,476,04_A8B1,1.0,low-high,high-low,False,8,1.6
298_04_A8B1_1.0,0.69247,0.817487,6,243,04_A8B1,1.0,high-high,,True,0,0.0
298_04_A8B1_1.0,0.817487,0.69247,63,243,04_A8B1,1.0,high-high,high-high,True,0,0.0
298_04_A8B1_1.0,0.69247,0.817487,87,243,04_A8B1,1.0,high-high,high-high,True,0,0.0
298_04_A8B1_1.0,0.817487,0.69247,20,243,04_A8B1,1.0,high-high,high-high,True,0,0.0
298_04_A8B1_1.0,0.69247,0.817487,30,243,04_A8B1,1.0,high-high,high-high,True,0,0.0
298_04_A8B1_1.0,0.817487,0.69247,25,243,04_A8B1,1.0,high-high,high-high,True,0,0.0
298_04_A8B1_1.0,0.69247,0.817487,2,243,04_A8B1,1.0,high-high,high-high,True,0,0.0
299_04_A8B1_1.0,0.680809,0.4669,30,429,04_A8B1,1.0,high-low,,False,30,6.0
299_04_A8B1_1.0,0.4669,0.680809,71,429,04_A8B1,1.0,low-high,high-low,False,71,14.200000000000001
299_04_A8B1_1.0,0.680809,0.4669,18,429,04_A8B1,1.0,high-low,low-high,False,18,3.6
299_04_A8B1_1.0,0.4669,0.680809,120,429,04_A8B1,1.0,low-high,high-low,False,120,24.0
299_04_A8B1_1.0,0.680809,0.4669,3,429,04_A8B1,1.0,high-low,low-high,False,3,0.6000000000000001
300_04_A8B1_1.0,0.063928,0.435771,1211,1216,04_A8B1,1.0,low-low,,False,0,0.0
302_04_A8B1_1.0,0.876693,0.797786,26,306,04_A8B1,1.0,high-high,,True,0,0.0
302_04_A8B1_1.0,0.797786,0.876693,242,306,04_A8B1,1.0,high-high,high-high,True,0,0.0
302_04_A8B1_1.0,0.876693,0.797786,7,306,04_A8B1,1.0,high-high,high-high,True,0,0.0
302_04_A8B1_1.0,0.797786,0.876693,17,306,04_A8B1,1.0,high-high,high-high,True,0,0.0
303_04_A8B1_1.0,0.720201,0.354464,306,315,04_A8B1,1.0,high-low,,False,306,61.2
304_04_A8B1_1.0,0.591444,0.919914,20,292,04_A8B1,1.0,high-high,,True,0,0.0
304_04_A8B1_1.0,0.919914,0.734672,25,292,04_A8B1,1.0,high-high,high-high,True,0,0.0
304_04_A8B1_1.0,0.734672,0.591444,45,292,04_A8B1,1.0,high-high,high-high,True,0,0.0
304_04_A8B1_1.0,0.591444,0.919914,95,292,04_A8B1,1.0,high-high,high-high,True,0,0.0
304_04_A8B1_1.0,0.919914,0.591444,11,292,04_A8B1,1.0,high-high,high-high,True,0,0.0
304_04_A8B1_1.0,0.591444,0.734672,15,292,04_A8B1,1.0,high-high,high-high,True,0,0.0
306_04_A8B1_1.0,0.054735,0.61465,165,191,04_A8B1,1.0,low-high,,False,165,33.0
307_04_A8B1_1.0,0.811437,0.910071,106,655,04_A8B1,1.0,high-high,,True,0,0.0
307_04_A8B1_1.0,0.910071,0.811437,25,655,04_A8B1,1.0,high-high,high-high,True,0,0.0
307_04_A8B1_1.0,0.811437,0.910071,429,655,04_A8B1,1.0,high-high,high-high,True,0,0.0
307_04_A8B1_1.0,0.910071,0.287775,92,655,04_A8B1,1.0,high-low,high-high,False,560,112.0
308_04_A8B1_1.0,0.050526,0.781808,398,406,04_A8B1,1.0,low-high,,False,398,79.60000000000001
310_04_A8B1_1.0,0.692454,0.560854,80,350,04_A8B1,1.0,high-high,,True,0,0.0
310_04_A8B1_1.0,0.560854,0.692454,69,350,04_A8B1,1.0,high-high,high-high,True,0,0.0
310_04_A8B1_1.0,0.692454,0.560854,75,350,04_A8B1,1.0,high-high,high-high,True,0,0.0
310_04_A8B1_1.0,0.560854,0.692454,30,350,04_A8B1,1.0,high-high,high-high,True,0,0.0
310_04_A8B1_1.0,0.692454,0.560854,7,350,04_A8B1,1.0,high-high,high-high,True,0,0.0
310_04_A8B1_1.0,0.560854,0.692454,37,350,04_A8B1,1.0,high-high,high-high,True,0,0.0
311_04_A8B1_1.0,0.059223,0.34446,903,1041,04_A8B1,1.0,low-low,,True,0,0.0
311_04_A8B1_1.0,0.34446,0.059223,1,1041,04_A8B1,1.0,low-low,low-low,True,0,0.0
311_04_A8B1_1.0,0.059223,0.34446,23,1041,04_A8B1,1.0,low-low,low-low,True,0,0.0
311_04_A8B1_1.0,0.34446,0.059223,8,1041,04_A8B1,1.0,low-low,low-low,True,0,0.0
311_04_A8B1_1.0,0.059223,0.34446,11,1041,04_A8B1,1.0,low-low,low-low,True,0,0.0
311_04_A8B1_1.0,0.34446,0.059223,24,1041,04_A8B1,1.0,low-low,low-low,True,0,0.0
311_04_A8B1_1.0,0.059223,0.34446,68,1041,04_A8B1,1.0,low-low,low-low,True,0,0.0
314_04_A8B1_1.0,0.621845,0.787477,46,133,04_A8B1,1.0,high-high,,True,0,0.0
314_04_A8B1_1.0,0.787477,0.621845,47,133,04_A8B1,1.0,high-high,high-high,True,0,0.0
314_04_A8B1_1.0,0.621845,0.787477,11,133,04_A8B1,1.0,high-high,high-high,True,0,0.0
314_04_A8B1_1.0,0.787477,0.621845,18,133,04_A8B1,1.0,high-high,high-high,True,0,0.0
316_04_A8B1_1.0,0.710242,0.822448,134,206,04_A8B1,1.0,high-high,,True,0,0.0
316_04_A8B1_1.0,0.822448,0.710242,31,206,04_A8B1,1.0,high-high,high-high,True,0,0.0
316_04_A8B1_1.0,0.710242,0.822448,18,206,04_A8B1,1.0,high-high,high-high,True,0,0.0
317_04_A8B1_1.0,0.670753,0.85048,14,330,04_A8B1,1.0,high-high,,True,0,0.0
317_04_A8B1_1.0,0.85048,0.670753,174,330,04_A8B1,1.0,high-high,high-high,True,0,0.0
317_04_A8B1_1.0,0.670753,0.85048,84,330,04_A8B1,1.0,high-high,high-high,True,0,0.0
317_04_A8B1_1.0,0.85048,0.670753,41,330,04_A8B1,1.0,high-high,high-high,True,0,0.0
318_04_A8B1_1.0,0.910027,0.401753,151,163,04_A8B1,1.0,high-low,,False,151,30.200000000000003
318_04_A8B1_1.0,0.401753,0.910027,2,163,04_A8B1,1.0,low-high,high-low,False,2,0.4
318_04_A8B1_1.0,0.910027,0.401753,4,163,04_A8B1,1.0,high-low,low-high,False,4,0.8
319_04_A8B1_1.0,0.922192,0.514849,205,229,04_A8B1,1.0,high-high,,True,0,0.0
319_04_A8B1_1.0,0.514849,0.922192,1,229,04_A8B1,1.0,high-high,high-high,True,0,0.0
319_04_A8B1_1.0,0.922192,0.514849,5,229,04_A8B1,1.0,high-high,high-high,True,0,0.0
320_04_A8B1_1.0,0.946224,0.195529,142,151,04_A8B1,1.0,high-low,,False,142,28.400000000000002
321_04_A8B1_1.0,0.417319,0.72295,70,226,04_A8B1,1.0,low-high,,False,70,14.0
322_04_A8B1_1.0,0.619227,0.846444,24,726,04_A8B1,1.0,high-high,,True,0,0.0
322_04_A8B1_1.0,0.846444,0.619227,26,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.619227,0.523505,18,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.523505,0.619227,107,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.619227,0.846444,64,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.846444,0.523505,19,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.523505,0.619227,12,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.619227,0.523505,21,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.523505,0.619227,159,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.619227,0.523505,89,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
322_04_A8B1_1.0,0.523505,0.619227,47,726,04_A8B1,1.0,high-high,high-high,True,0,0.0
323_04_A8B1_1.0,0.694978,0.766541,356,380,04_A8B1,1.0,high-high,,False,0,0.0
324_04_A8B1_1.0,0.883095,0.946519,18,422,04_A8B1,1.0,high-high,,True,0,0.0
324_04_A8B1_1.0,0.946519,0.883095,300,422,04_A8B1,1.0,high-high,high-high,True,0,0.0
325_04_A8B1_1.0,0.984035,0.956986,393,407,04_A8B1,1.0,high-high,,True,0,0.0
325_04_A8B1_1.0,0.956986,0.984035,1,407,04_A8B1,1.0,high-high,high-high,True,0,0.0
325_04_A8B1_1.0,0.984035,0.956986,11,407,04_A8B1,1.0,high-high,high-high,True,0,0.0
325_04_A8B1_1.0,0.956986,0.984035,1,407,04_A8B1,1.0,high-high,high-high,True,0,0.0
327_04_A8B1_1.0,0.192168,0.632468,54,91,04_A8B1,1.0,low-high,,False,54,10.8
327_04_A8B1_1.0,0.632468,0.192168,16,91,04_A8B1,1.0,high-low,low-high,False,16,3.2
327_04_A8B1_1.0,0.192168,0.632468,13,91,04_A8B1,1.0,low-high,high-low,False,13,2.6
332_04_A8B1_1.0,0.546697,0.746394,19,231,04_A8B1,1.0,high-high,,True,0,0.0
332_04_A8B1_1.0,0.746394,0.546697,200,231,04_A8B1,1.0,high-high,high-high,True,0,0.0
332_04_A8B1_1.0,0.546697,0.746394,1,231,04_A8B1,1.0,high-high,high-high,True,0,0.0
332_04_A8B1_1.0,0.746394,0.546697,5,231,04_A8B1,1.0,high-high,high-high,True,0,0.0
332_04_A8B1_1.0,0.546697,0.746394,1,231,04_A8B1,1.0,high-high,high-high,True,0,0.0
333_04_A8B1_1.0,1.015065,1.052148,27,215,04_A8B1,1.0,high-high,,True,0,0.0
333_04_A8B1_1.0,1.052148,1.015065,5,215,04_A8B1,1.0,high-high,high-high,True,0,0.0
333_04_A8B1_1.0,1.015065,1.052148,169,215,04_A8B1,1.0,high-high,high-high,True,0,0.0
